accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7483443708609272,0.7803030303030303,0.6866666666666666,0.7304964539007093,0.49626898428583976,0.8521929824561404,0.8092105263157895,0.6866666666666666,0.49983899118220554,103,29,123,47
