accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7384105960264901,0.7448275862068966,0.72,0.7322033898305085,0.4766834832200044,0.8123245614035087,0.756578947368421,0.72,0.47694516429842376,108,37,115,42
