accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7715231788079471,0.8785046728971962,0.6266666666666667,0.7315175097276264,0.542162850990904,0.8289035087719299,0.9144736842105263,0.6266666666666667,0.5656765139917004,94,13,139,56
