accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7582781456953642,0.7984496124031008,0.6866666666666666,0.7383512544802867,0.5160893805698231,0.8564912280701754,0.8289473684210527,0.6866666666666666,0.5211638061940255,103,26,126,47
