accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.6721854304635762,0.6666666666666666,0.68,0.6732673267326733,0.34442836468885674,0.7180263157894736,0.6644736842105263,0.68,0.3444963491896087,102,51,101,48
