accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7317880794701986,0.7899159663865546,0.6266666666666667,0.6988847583643123,0.4628222583336994,0.8185964912280701,0.8355263157894737,0.6266666666666667,0.4729244257520659,94,25,127,56
