accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7417218543046358,0.7307692307692307,0.76,0.7450980392156863,0.4835569586950802,0.7801754385964912,0.7236842105263158,0.76,0.4839389823167117,114,42,110,36
