accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7781456953642384,0.7748344370860927,0.78,0.7774086378737541,0.5562913907284768,0.8493201754385965,0.7763157894736842,0.78,0.5563035899673184,117,34,118,33
