accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7384105960264901,0.8585858585858586,0.5666666666666667,0.6827309236947792,0.47562530221108623,0.8471929824561404,0.9078947368421053,0.5666666666666667,0.5054686452435231,85,14,138,65
