accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7682119205298014,0.7816901408450704,0.74,0.7602739726027398,0.5362407862407863,0.85625,0.7960526315789473,0.74,0.5369955569014976,111,31,121,39
