accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7814569536423841,0.7727272727272727,0.7933333333333333,0.7828947368421053,0.5629714085248202,0.8527412280701755,0.7697368421052632,0.7933333333333333,0.5631689856833579,119,35,117,31
