accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7450331125827815,0.8411214953271028,0.6,0.7003891050583657,0.4890802829898493,0.8088377192982455,0.8881578947368421,0.6,0.5102917491268946,90,17,135,60
