accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7781456953642384,0.7985611510791367,0.74,0.7681660899653979,0.5560577471587169,0.8588157894736843,0.8157894736842105,0.74,0.5575406517406561,111,28,124,39
