accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7218543046357616,0.6964285714285714,0.78,0.7358490566037735,0.44412306074151986,0.7602631578947369,0.6644736842105263,0.78,0.4473077640461958,117,51,101,33
