accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7549668874172185,0.7289156626506024,0.8066666666666666,0.7658227848101266,0.5102559607293127,0.8479166666666667,0.7039473684210527,0.8066666666666666,0.5131409492450728,121,45,107,29
