accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7682119205298014,0.8333333333333334,0.6666666666666666,0.7407407407407407,0.5357927097057532,0.849407894736842,0.868421052631579,0.6666666666666666,0.546721420892036,100,20,132,50
