accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7251655629139073,0.6982248520710059,0.7866666666666666,0.7398119122257053,0.45076471361584647,0.7540570175438597,0.6644736842105263,0.7866666666666666,0.45437028724036793,118,51,101,32
