accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.6887417218543046,0.7153846153846154,0.62,0.6642857142857143,0.37690956979806844,0.7180263157894736,0.756578947368421,0.62,0.3802660565935306,93,37,115,57
