accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7516556291390728,0.7862595419847328,0.6866666666666666,0.7330960854092526,0.5028752030200606,0.8596052631578948,0.8157894736842105,0.6866666666666666,0.5069111901341865,103,28,124,47
