accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7019867549668874,0.9285714285714286,0.43333333333333335,0.5909090909090909,0.40184859154929575,0.8536403508771929,0.9671052631578947,0.43333333333333335,0.47447173022329864,65,5,147,85
