threshold,f1,kappa
0.3,0.7506849315068493,0.4067493289019558
0.31,0.7527472527472527,0.413243565706494
0.32,0.75,0.4131435390385271
0.33,0.7584269662921348,0.4391304347826087
0.34,0.7549295774647887,0.43258450914361224
0.35000000000000003,0.7578347578347578,0.44553400127904497
0.36000000000000004,0.7550432276657061,0.4454394268901113
0.37000000000000005,0.7580174927113703,0.45839553034503344
0.38000000000000006,0.7565982404692082,0.4583493282149712
0.39000000000000007,0.7610619469026548,0.4713560551124003
0.4000000000000001,0.7655786350148368,0.48436500149311035
0.4100000000000001,0.7664670658682635,0.4908268623602696
0.4200000000000001,0.7734138972809668,0.5103477704288457
0.4300000000000001,0.7706422018348624,0.510264179932568
0.4400000000000001,0.7753846153846153,0.5232831106748048
0.4500000000000001,0.778816199376947,0.536264674493063
0.46000000000000013,0.7823343848580442,0.5492506724734214
0.47000000000000014,0.7848101265822784,0.5557643040136635
0.48000000000000015,0.7859424920127795,0.5622411068881581
0.49000000000000016,0.7884615384615384,0.5687564058763239
0.5000000000000002,0.7870967741935484,0.5687195694883402
