accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7649006622516556,0.8110236220472441,0.6866666666666666,0.7436823104693141,0.5293058787373228,0.8519517543859649,0.8421052631578947,0.6866666666666666,0.5355683832917821,103,24,128,47
