threshold,f1,kappa
0.3,0.8052805280528053,0.6143461357713504
0.31,0.8052805280528053,0.6143461357713504
0.32,0.8052805280528053,0.6143461357713504
0.33,0.8052805280528053,0.6143461357713504
0.34,0.8052805280528053,0.6143461357713504
0.35000000000000003,0.8052805280528053,0.6143461357713504
0.36000000000000004,0.8052805280528053,0.6143461357713504
0.37000000000000005,0.8052805280528053,0.6143461357713504
0.38000000000000006,0.8067796610169492,0.627291764605325
0.39000000000000007,0.8067796610169492,0.627291764605325
0.4000000000000001,0.8070175438596491,0.6402154859121809
0.4100000000000001,0.8070175438596491,0.6402154859121809
0.4200000000000001,0.8070175438596491,0.6402154859121809
0.4300000000000001,0.8070175438596491,0.6402154859121809
0.4400000000000001,0.8070175438596491,0.6402154859121809
0.4500000000000001,0.8070175438596491,0.6402154859121809
0.46000000000000013,0.8070175438596491,0.6402154859121809
0.47000000000000014,0.8070175438596491,0.6402154859121809
0.48000000000000015,0.8070175438596491,0.6402154859121809
0.49000000000000016,0.8070175438596491,0.6402154859121809
0.5000000000000002,0.8070175438596491,0.6402154859121809
