variant,calibration,threshold_objective,threshold,external_auroc,external_accuracy,external_f1,external_kappa
meta_logreg_knn_plus_lgbm__cal_none__thr_f1,none,f1,0.5000000000000002,0.8603508771929824,0.7682119205298014,0.7619047619047619,0.5362814775818198
meta_logreg_knn_plus_lgbm__cal_none__thr_kappa,none,kappa,0.5000000000000002,0.8603508771929824,0.7682119205298014,0.7619047619047619,0.5362814775818198
meta_logreg_knn_plus_lgbm__cal_isotonic__thr_f1,isotonic,f1,0.37000000000000005,0.8477192982456141,0.7549668874172185,0.7196969696969697,0.5091372342294851
meta_logreg_knn_plus_lgbm__cal_isotonic__thr_kappa,isotonic,kappa,0.37000000000000005,0.8477192982456141,0.7549668874172185,0.7196969696969697,0.5091372342294851
meta_logreg_knn_plus_lgbm__cal_sigmoid__thr_f1,sigmoid,f1,0.5000000000000002,0.8603508771929824,0.7682119205298014,0.7619047619047619,0.5362814775818198
meta_logreg_knn_plus_lgbm__cal_sigmoid__thr_kappa,sigmoid,kappa,0.5000000000000002,0.8603508771929824,0.7682119205298014,0.7619047619047619,0.5362814775818198
