threshold,f1,kappa
0.3,0.7720364741641338,0.5103059787479196
0.31,0.7784810126582279,0.5426985482493596
0.32,0.7784810126582279,0.5426985482493596
0.33,0.7784810126582279,0.5426985482493596
0.34,0.7784810126582279,0.5426985482493596
0.35000000000000003,0.7784810126582279,0.5426985482493596
0.36000000000000004,0.7784810126582279,0.5426985482493596
0.37000000000000005,0.7784810126582279,0.5426985482493596
0.38000000000000006,0.7784810126582279,0.5426985482493596
0.39000000000000007,0.7784810126582279,0.5426985482493596
0.4000000000000001,0.7784810126582279,0.5426985482493596
0.4100000000000001,0.7784810126582279,0.5426985482493596
0.4200000000000001,0.7784810126582279,0.5426985482493596
0.4300000000000001,0.7784810126582279,0.5426985482493596
0.4400000000000001,0.7733333333333333,0.5554606050247821
0.4500000000000001,0.7733333333333333,0.5554606050247821
0.46000000000000013,0.7733333333333333,0.5554606050247821
0.47000000000000014,0.7733333333333333,0.5554606050247821
0.48000000000000015,0.7733333333333333,0.5554606050247821
0.49000000000000016,0.7545787545787546,0.5614920648500663
0.5000000000000002,0.7545787545787546,0.5614920648500663
