accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.695364238410596,0.68125,0.7266666666666667,0.7032258064516129,0.3909688733011837,0.7545175438596492,0.6644736842105263,0.7266666666666667,0.39182837313431157,109,51,101,41
