accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7086092715231788,0.7183098591549296,0.68,0.6986301369863014,0.41698841698841704,0.7545175438596492,0.7368421052631579,0.68,0.417575337325465,102,40,112,48
