source_csv,source_name,model_group,row_index,metric,score
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,acc,0.7006578947368421
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,acc,0.7322834645669292
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,se,0.5266666666666666
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,se,0.5692307692307692
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,f1,0.6345381526104418
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,f1,0.6851851851851852
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,kappa,0.3985563962083659
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,kappa,0.4686192468619247
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,specificity,0.87012987012422
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,specificity,0.9032258064443288
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,mcc,0.4233302812698527
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,mcc,0.4990459669247827
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,0,auprc,0.7805245535981994
noteworthy_models/nephrotox_fixed/results/external_metrics.csv,noteworthy_models__nephrotox_fixed__results__external_metrics.csv,nephrotox_fixed,1,auprc,0.809695281590884
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,accuracy,0.6788079470198676
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,accuracy,0.6589403973509934
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,accuracy,0.6059602649006622
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,recall,0.56
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,recall,0.58
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,recall,0.4666666666666667
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,f1,0.6339622641509434
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,f1,0.628158844765343
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,f1,0.5405405405405406
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,kappa,0.3566000439270811
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,kappa,0.3171620494358343
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,kappa,0.210466189199877
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,auroc,0.7278508771929824
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,auroc,0.6840789473684211
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,auroc,0.6421052631578948
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,specificity,0.7960526315789473
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,specificity,0.7368421052631579
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,specificity,0.743421052631579
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,0,mcc,0.3666164097114309
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,1,mcc,0.3209145654362835
noteworthy_models/nephrotox_project_plus/outputs_compare/leaderboard.csv,noteworthy_models__nephrotox_project_plus__outputs_compare__leaderboard.csv,nephrotox_project_plus,2,mcc,0.2187138001136548
