threshold,f1,kappa
0.3,0.7493261455525606,0.3938658146964856
0.31,0.7520435967302452,0.4067998807038473
0.32,0.7527472527472527,0.413243565706494
0.33,0.7555555555555555,0.4261847937265598
0.34,0.7563025210084033,0.43263288009888756
0.35000000000000003,0.751412429378531,0.42603802540711055
0.36000000000000004,0.7507163323782235,0.4324393467786638
0.37000000000000005,0.7536231884057971,0.4453921275960595
0.38000000000000006,0.75,0.4388433981576254
0.39000000000000007,0.7565982404692082,0.4583493282149712
0.4000000000000001,0.7596439169139466,0.47131095089799924
0.4100000000000001,0.764179104477612,0.4843210034557788
0.4200000000000001,0.7650602409638554,0.4907834101382489
0.4300000000000001,0.7659574468085106,0.49724747151453075
0.4400000000000001,0.7753846153846153,0.5232831106748048
0.4500000000000001,0.7774294670846394,0.53622507791487
0.46000000000000013,0.7784810126582279,0.5426985482493596
0.47000000000000014,0.7784810126582279,0.5426985482493596
0.48000000000000015,0.780952380952381,0.5492121781459499
0.49000000000000016,0.7795527156549521,0.5491736772430286
0.5000000000000002,0.782051282051282,0.5556884181756064
