threshold,f1,kappa
0.3,0.7535410764872521,0.43253612993989
0.31,0.7514450867052023,0.4388912579957356
0.32,0.75,0.4388433981576254
0.33,0.7588235294117647,0.46485241426377755
0.34,0.7619047619047619,0.4778156996587031
0.35000000000000003,0.7664670658682635,0.4908268623602696
0.36000000000000004,0.7659574468085106,0.49724747151453075
0.37000000000000005,0.782608695652174,0.5428156748911466
0.38000000000000006,0.779874213836478,0.5427375971309025
0.39000000000000007,0.7784810126582279,0.5426985482493596
0.4000000000000001,0.780952380952381,0.5492121781459499
0.4100000000000001,0.7795527156549521,0.5491736772430286
0.4200000000000001,0.7845659163987139,0.5622037155669443
0.4300000000000001,0.8,0.6013071895424836
0.4400000000000001,0.8039867109634552,0.6143131809442426
0.4500000000000001,0.8120805369127517,0.633877446372105
0.46000000000000013,0.8054607508532423,0.6272599051160405
0.47000000000000014,0.8,0.6206719671710695
0.48000000000000015,0.8098591549295775,0.6467419189327861
0.49000000000000016,0.8071428571428572,0.6466814916182004
0.5000000000000002,0.8014440433212996,0.6400923827039049
