threshold,f1,kappa
0.3,0.7987804878048781,0.5690508706043018
0.31,0.7987804878048781,0.5690508706043018
0.32,0.7987804878048781,0.5690508706043018
0.33,0.7987804878048781,0.5690508706043018
0.34,0.8078175895765473,0.6144120285335953
0.35000000000000003,0.8078175895765473,0.6144120285335953
0.36000000000000004,0.8078175895765473,0.6144120285335953
0.37000000000000005,0.8078175895765473,0.6144120285335953
0.38000000000000006,0.8078175895765473,0.6144120285335953
0.39000000000000007,0.8078175895765473,0.6144120285335953
0.4000000000000001,0.8078175895765473,0.6144120285335953
0.4100000000000001,0.8078175895765473,0.6144120285335953
0.4200000000000001,0.8078175895765473,0.6144120285335953
0.4300000000000001,0.8078175895765473,0.6144120285335953
0.4400000000000001,0.8078175895765473,0.6144120285335953
0.4500000000000001,0.8078175895765473,0.6144120285335953
0.46000000000000013,0.8040540540540541,0.6207692307692307
0.47000000000000014,0.8040540540540541,0.6207692307692307
0.48000000000000015,0.8040540540540541,0.6207692307692307
0.49000000000000016,0.8040540540540541,0.6207692307692307
0.5000000000000002,0.8013698630136986,0.6207043939134895
