accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7715231788079471,0.8347107438016529,0.6733333333333333,0.7453874538745388,0.5424443370954284,0.8528947368421052,0.868421052631579,0.6733333333333333,0.5527616275538382,101,20,132,49
