accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7615894039735099,0.7746478873239436,0.7333333333333333,0.7534246575342466,0.522990522990523,0.8228947368421053,0.7894736842105263,0.7333333333333333,0.5237266436152718,110,32,120,40
