accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7350993377483444,0.7777777777777778,0.6533333333333333,0.7101449275362319,0.4696171408500176,0.8088377192982455,0.8157894736842105,0.6533333333333333,0.4756772315733114,98,28,124,52
