threshold,f1,kappa
0.3,0.7830985915492957,0.49780468050641546
0.31,0.7851002865329513,0.510723574809193
0.32,0.7790697674418605,0.5040941658137155
0.33,0.7813411078717201,0.510598370793705
0.34,0.783625730994152,0.5171031305979698
0.35000000000000003,0.7869822485207101,0.5300742257486563
0.36000000000000004,0.7833827893175074,0.5235271532784438
0.37000000000000005,0.7904191616766467,0.5430497482720369
0.38000000000000006,0.7915407854984894,0.5495199487945381
0.39000000000000007,0.7926829268292683,0.5559918060771594
0.4000000000000001,0.7889908256880734,0.5494430455379625
0.4100000000000001,0.7914110429447853,0.5559539052496798
0.4200000000000001,0.7914110429447853,0.5559539052496798
0.4300000000000001,0.7987616099071208,0.5754898194391087
0.4400000000000001,0.7950310559006211,0.5689404934687954
0.4500000000000001,0.7950310559006211,0.5689404934687954
0.46000000000000013,0.79375,0.5689036885245902
0.47000000000000014,0.7924528301886793,0.568866877294851
0.48000000000000015,0.7848101265822784,0.5557643040136635
0.49000000000000016,0.7859424920127795,0.5622411068881581
0.5000000000000002,0.7859424920127795,0.5622411068881581
