threshold,f1,kappa
0.3,0.8145695364238411,0.6339400153806716
0.31,0.8145695364238411,0.6339400153806716
0.32,0.8145695364238411,0.6339400153806716
0.33,0.8145695364238411,0.6339400153806716
0.34,0.8160535117056856,0.6404307140110242
0.35000000000000003,0.8160535117056856,0.6404307140110242
0.36000000000000004,0.8160535117056856,0.6404307140110242
0.37000000000000005,0.8160535117056856,0.6404307140110242
0.38000000000000006,0.8160535117056856,0.6404307140110242
0.39000000000000007,0.8160535117056856,0.6404307140110242
0.4000000000000001,0.8163265306122449,0.6468928968287888
0.4100000000000001,0.8163265306122449,0.6468928968287888
0.4200000000000001,0.8163265306122449,0.6468928968287888
0.4300000000000001,0.8163265306122449,0.6468928968287888
0.4400000000000001,0.8163265306122449,0.6468928968287888
0.4500000000000001,0.8163265306122449,0.6468928968287888
0.46000000000000013,0.8163265306122449,0.6468928968287888
0.47000000000000014,0.8163265306122449,0.6468928968287888
0.48000000000000015,0.8029739776951673,0.6530612244897959
0.49000000000000016,0.8029739776951673,0.6530612244897959
0.5000000000000002,0.8029739776951673,0.6530612244897959
