accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7582781456953642,0.7619047619047619,0.7466666666666667,0.7542087542087542,0.5164714655437119,0.8521929824561404,0.7697368421052632,0.7466666666666667,0.5165734622103874,112,35,117,38
