run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9100307587149692,0.8169934640522876,0.8227848101265823,0.6338461538461538,0.8441558441558441,0.7894736842105263
1,0.8597060833902939,0.7516339869281046,0.7710843373493976,0.5027369141293192,0.8311688311688312,0.6710526315789473
