threshold,f1,kappa,balanced_accuracy
0.3,0.7867867867867868,0.536502112045057,0.7685833902939165
0.31,0.7878787878787878,0.5429717504480669,0.7717874231032126
0.32,0.7865853658536586,0.5429327415500171,0.7717447026657553
0.33,0.7889908256880734,0.5494430455379625,0.7749914559125086
0.34,0.7962962962962963,0.5689772921290763,0.7847317156527682
0.35000000000000003,0.7925696594427245,0.5624279677295428,0.7814422419685577
0.36000000000000004,0.7987421383647799,0.5819315173768251,0.7911397812713602
0.37000000000000005,0.8115015974440895,0.6145108254686766,0.8073735475051265
0.38000000000000006,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.39000000000000007,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.4000000000000001,0.8129032258064516,0.6209959853079354,0.8105775803144224
0.4100000000000001,0.8155339805825242,0.6275146286251228,0.8138243335611757
0.4200000000000001,0.8181818181818182,0.6340338288057407,0.817071086807929
0.4300000000000001,0.819672131147541,0.6405228758169934,0.8202751196172249
0.4400000000000001,0.819672131147541,0.6405228758169934,0.8202751196172249
0.4500000000000001,0.8250825082508251,0.6535651728115521,0.8267686261107314
0.46000000000000013,0.8239202657807309,0.6535355693227942,0.8267259056732741
0.47000000000000014,0.8239202657807309,0.6535355693227942,0.8267259056732741
0.48000000000000015,0.822742474916388,0.6535059607742597,0.8266831852358167
0.49000000000000016,0.8215488215488216,0.6534763471646511,0.8266404647983596
0.5000000000000002,0.8191126279863481,0.6534171047570201,0.8265550239234449
0.5100000000000002,0.8247422680412371,0.6664671938448387,0.8330485304169515
0.5200000000000002,0.8304498269896193,0.679519514384645,0.839542036910458
0.5300000000000002,0.823943661971831,0.6729091841970241,0.836167122351333
0.5400000000000003,0.8256227758007118,0.6794098781270045,0.8393711551606289
0.5500000000000003,0.8158844765342961,0.6662674821436209,0.8327494873547505
