threshold,f1,kappa,balanced_accuracy
0.3,0.7588235294117647,0.46485241426377755,0.7327836637047164
0.31,0.7610619469026548,0.4713560551124003,0.7360304169514695
0.32,0.7596439169139466,0.47131095089799924,0.7359876965140123
0.33,0.7734138972809668,0.5103477704288457,0.7554682159945317
0.34,0.7828746177370031,0.5363834236694976,0.7684552289815447
0.35000000000000003,0.7876923076923077,0.5494045840624867,0.7749487354750513
0.36000000000000004,0.7839506172839507,0.5428547037732627,0.7716592617908407
0.37000000000000005,0.7850467289719626,0.5493276414087513,0.7748632946001367
0.38000000000000006,0.7836990595611285,0.5492891602271271,0.7748205741626795
0.39000000000000007,0.7836990595611285,0.5492891602271271,0.7748205741626795
0.4000000000000001,0.7823343848580442,0.5492506724734214,0.7747778537252221
0.4100000000000001,0.780952380952381,0.5492121781459499,0.7747351332877649
0.4200000000000001,0.7896440129449838,0.575235980011105,0.7876794258373205
0.4300000000000001,0.7896440129449838,0.575235980011105,0.7876794258373205
0.4400000000000001,0.7947882736156352,0.5882704711460425,0.7941729323308271
0.4500000000000001,0.7960526315789473,0.594753930280246,0.797376965140123
0.46000000000000013,0.7933333333333333,0.5946846692873013,0.7972915242652086
0.47000000000000014,0.7933333333333333,0.5946846692873013,0.7972915242652086
0.48000000000000015,0.7933333333333333,0.5946846692873013,0.7972915242652086
0.49000000000000016,0.7892976588628763,0.5881297269580823,0.7940020505809979
0.5000000000000002,0.7946127946127947,0.6011708901329003,0.8004955570745045
0.5100000000000002,0.7946127946127947,0.6011708901329003,0.8004955570745045
0.5200000000000002,0.7945205479452054,0.6076252350829202,0.8036568694463431
0.5300000000000002,0.8055555555555556,0.6337209302325582,0.8166438824333562
0.5400000000000003,0.8083623693379791,0.6402462485571374,0.8198906356801094
0.5500000000000003,0.8111888111888111,0.6467721248396751,0.8231373889268626
