accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7251655629139073,0.695906432748538,0.7933333333333333,0.7414330218068536,0.4508128478156084,0.7602631578947369,0.6578947368421053,0.7933333333333333,0.45522890398922056,119,52,100,31
