threshold,f1,kappa,balanced_accuracy
0.3,0.8025078369905956,0.5884814071638986,0.7944292549555707
0.31,0.7987421383647799,0.5819315173768251,0.7911397812713602
0.32,0.8037974683544303,0.5949615713065757,0.7976332877648666
0.33,0.8115015974440895,0.6145108254686766,0.8073735475051265
0.34,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.35000000000000003,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.36000000000000004,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.37000000000000005,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.38000000000000006,0.8102893890675241,0.6144778987828314,0.8073308270676691
0.39000000000000007,0.8129032258064516,0.6209959853079354,0.8105775803144224
0.4000000000000001,0.8155339805825242,0.6275146286251228,0.8138243335611757
0.4100000000000001,0.8155339805825242,0.6275146286251228,0.8138243335611757
0.4200000000000001,0.8155339805825242,0.6275146286251228,0.8138243335611757
0.4300000000000001,0.8208469055374593,0.6405535859211482,0.8203178400546822
0.4400000000000001,0.8235294117647058,0.6470739000427168,0.8235645933014355
0.4500000000000001,0.819672131147541,0.6405228758169934,0.8202751196172249
0.46000000000000013,0.819672131147541,0.6405228758169934,0.8202751196172249
0.47000000000000014,0.819672131147541,0.6405228758169934,0.8202751196172249
0.48000000000000015,0.8250825082508251,0.6535651728115521,0.8267686261107314
0.49000000000000016,0.8250825082508251,0.6535651728115521,0.8267686261107314
0.5000000000000002,0.8239202657807309,0.6535355693227942,0.8267259056732741
0.5100000000000002,0.8239202657807309,0.6535355693227942,0.8267259056732741
0.5200000000000002,0.8239202657807309,0.6535355693227942,0.8267259056732741
0.5300000000000002,0.822742474916388,0.6535059607742597,0.8266831852358167
0.5400000000000003,0.822742474916388,0.6535059607742597,0.8266831852358167
0.5500000000000003,0.8187919463087249,0.6469532518588155,0.8233937115516063
