run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9131066302118934,0.8496732026143791,0.8571428571428571,0.6991536291356758,0.8961038961038961,0.8026315789473685
1,0.9027682843472317,0.8104575163398693,0.8152866242038217,0.6208016408853945,0.8311688311688312,0.7894736842105263
