threshold,f1,kappa,balanced_accuracy
0.3,0.7638483965014577,0.4714462404572013,0.7361158578263841
0.31,0.7683284457478006,0.4844529750479847,0.7426093643198906
0.32,0.771513353115727,0.49741905208822146,0.7490601503759399
0.33,0.771513353115727,0.49741905208822146,0.7490601503759399
0.34,0.7771084337349398,0.5168970814132106,0.7587576896787422
0.35000000000000003,0.7794561933534743,0.5234051632174099,0.7620044429254955
0.36000000000000004,0.7781155015197568,0.5233644859813085,0.7619617224880382
0.37000000000000005,0.7828746177370031,0.5363834236694976,0.7684552289815447
0.38000000000000006,0.7815384615384615,0.5363438473686457,0.7684125085440875
0.39000000000000007,0.778816199376947,0.536264674493063,0.7683270676691729
0.4000000000000001,0.78125,0.5427766393442623,0.7715738209159262
0.4100000000000001,0.7836990595611285,0.5492891602271271,0.7748205741626795
0.4200000000000001,0.7886435331230284,0.5623158703727424,0.7813140806561859
0.4300000000000001,0.7911392405063291,0.5688300597779676,0.7845608339029391
0.4400000000000001,0.7898089171974523,0.568793235972329,0.784518113465482
0.4500000000000001,0.7935483870967742,0.581788673443239,0.7909688995215312
0.46000000000000013,0.7935483870967742,0.581788673443239,0.7909688995215312
0.47000000000000014,0.7935483870967742,0.581788673443239,0.7909688995215312
0.48000000000000015,0.7961165048543689,0.5883056421646095,0.7942156527682844
0.49000000000000016,0.7961165048543689,0.5883056421646095,0.7942156527682844
0.5000000000000002,0.7908496732026143,0.5817172148654421,0.7908834586466165
0.5100000000000002,0.7960526315789473,0.594753930280246,0.797376965140123
0.5200000000000002,0.7960526315789473,0.594753930280246,0.797376965140123
0.5300000000000002,0.8013245033112583,0.6077928736221481,0.8038704716336296
0.5400000000000003,0.8039867109634552,0.6143131809442426,0.8071172248803828
0.5500000000000003,0.8039867109634552,0.6143131809442426,0.8071172248803828
