run,auroc,accuracy,f1,kappa,recall,specificity
0,0.8509911141490089,0.7712418300653595,0.7770700636942676,0.5423468079651312,0.7922077922077922,0.75
1,0.8834586466165413,0.8169934640522876,0.8055555555555556,0.6342837630186102,0.7532467532467533,0.881578947368421
