run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9208817498291183,0.8562091503267973,0.8472222222222222,0.7126515280860509,0.7922077922077922,0.9210526315789473
1,0.913192071086808,0.8235294117647058,0.7938931297709924,0.6477359938603223,0.6753246753246753,0.9736842105263158
