run,auroc,accuracy,f1,kappa,recall,specificity
0,0.8708133971291867,0.8300653594771242,0.8333333333333334,0.6600581097248334,0.8441558441558441,0.8157894736842105
1,0.8559466848940533,0.803921568627451,0.8026315789473685,0.6078933880061508,0.7922077922077922,0.8157894736842105
