threshold,f1,kappa,balanced_accuracy
0.3,0.7977207977207977,0.5368578128330845,0.7689678742310322
0.31,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.32,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.33,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.34,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.35000000000000003,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.36000000000000004,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.37000000000000005,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.38000000000000006,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.39000000000000007,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.4000000000000001,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.4100000000000001,0.8262295081967214,0.6535947712418301,0.8268113465481887
0.4200000000000001,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.4300000000000001,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.4400000000000001,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.4500000000000001,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.46000000000000013,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.47000000000000014,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.48000000000000015,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.49000000000000016,0.8248175182481752,0.6858584994439216,0.8424897470950103
0.5000000000000002,0.816793893129771,0.6856971668235898,0.8422334244702666
0.5100000000000002,0.816793893129771,0.6856971668235898,0.8422334244702666
0.5200000000000002,0.816793893129771,0.6856971668235898,0.8422334244702666
0.5300000000000002,0.816793893129771,0.6856971668235898,0.8422334244702666
0.5400000000000003,0.816793893129771,0.6856971668235898,0.8422334244702666
0.5500000000000003,0.816793893129771,0.6856971668235898,0.8422334244702666
