run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9255809979494191,0.8169934640522876,0.8227848101265823,0.6338461538461538,0.8441558441558441,0.7894736842105263
1,0.901742993848257,0.8300653594771242,0.8266666666666667,0.660232319781346,0.8051948051948052,0.8552631578947368
