run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9011449077238551,0.8300653594771242,0.8243243243243243,0.6602903501280957,0.7922077922077922,0.868421052631579
1,0.910287081339713,0.803921568627451,0.7727272727272727,0.6085621695377793,0.6623376623376623,0.9473684210526315
