accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.6721854304635762,0.6491228070175439,0.74,0.6915887850467289,0.34494544498488233,0.7309649122807018,0.6052631578947368,0.74,0.3483244490866198,111,60,92,39
