run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9156698564593301,0.8300653594771242,0.821917808219178,0.6603483606557377,0.7792207792207793,0.881578947368421
1,0.8973000683526999,0.8169934640522876,0.7878787878787878,0.6346580249019274,0.6753246753246753,0.9605263157894737
