threshold,f1,kappa,balanced_accuracy
0.3,0.7964071856287425,0.5561054697499787,0.7784090909090908
0.31,0.8012048192771084,0.5691244239631337,0.7849025974025974
0.32,0.8036253776435045,0.5756347343716663,0.7881493506493507
0.33,0.8048780487804879,0.5821099351314442,0.7913533834586466
0.34,0.808641975308642,0.5950998804848899,0.7978041695146958
0.35000000000000003,0.8111455108359134,0.6016135228582404,0.8010509227614491
0.36000000000000004,0.8125,0.608094262295082,0.804254955570745
0.37000000000000005,0.8138801261829653,0.6145766619700269,0.807458988380041
0.38000000000000006,0.8138801261829653,0.6145766619700269,0.807458988380041
0.39000000000000007,0.8164556962025317,0.6210930828351836,0.8107057416267942
0.4000000000000001,0.8178913738019169,0.6275782551138063,0.8139097744360901
0.4100000000000001,0.8167202572347267,0.6275464445868033,0.813867053998633
0.4200000000000001,0.8246753246753247,0.6471040492055357,0.8236073137388926
0.4300000000000001,0.8273615635179153,0.6536243646149247,0.8268540669856459
0.4400000000000001,0.8250825082508251,0.6535651728115521,0.8267686261107314
0.4500000000000001,0.8294314381270903,0.6665812075374953,0.8332194121667806
0.46000000000000013,0.8282828282828283,0.6665527114225888,0.8331766917293233
0.47000000000000014,0.8203389830508474,0.6534467284926706,0.8265977443609023
0.48000000000000015,0.8122866894197952,0.6403385049365302,0.8200187969924813
0.49000000000000016,0.8178694158075601,0.6533874759564009,0.8265123034859877
0.5000000000000002,0.8178694158075601,0.6533874759564009,0.8265123034859877
0.5100000000000002,0.8206896551724138,0.6599127981533727,0.829759056732741
0.5200000000000002,0.8194444444444444,0.6598837209302326,0.8297163362952836
0.5300000000000002,0.8251748251748252,0.6729371526293287,0.8362098427887901
0.5400000000000003,0.823943661971831,0.6729091841970241,0.836167122351333
0.5500000000000003,0.8226950354609929,0.6728812109809288,0.8361244019138756
