accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7019867549668874,0.7112676056338029,0.6733333333333333,0.6917808219178082,0.4037381537381537,0.7602631578947369,0.7302631578947368,0.6733333333333333,0.40430642403923917,101,41,111,49
