accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7384105960264901,0.7100591715976331,0.8,0.7523510971786834,0.47723388404399836,0.8315350877192982,0.6776315789473685,0.8,0.4810511790829873,120,49,103,30
