run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9018284347231715,0.7973856209150327,0.7973856209150327,0.5947885519008971,0.7922077922077922,0.8026315789473685
1,0.8879015721120984,0.7908496732026143,0.7746478873239436,0.5821099351314442,0.7142857142857143,0.868421052631579
