accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7350993377483444,0.7058823529411765,0.8,0.75,0.47063978965819453,0.8207456140350877,0.6710526315789473,0.8,0.4748160945778248,120,50,102,30
