run,auroc,accuracy,f1,kappa,recall,specificity
0,0.8512474367737525,0.7777777777777778,0.7848101265822784,0.5553846153846154,0.8051948051948052,0.75
1,0.8820915926179084,0.8169934640522876,0.8055555555555556,0.6342837630186102,0.7532467532467533,0.881578947368421
