run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9011449077238551,0.8235294117647058,0.8187919463087249,0.647194465795542,0.7922077922077922,0.8552631578947368
1,0.910287081339713,0.7973856209150327,0.7669172932330827,0.5954797441364605,0.6623376623376623,0.9342105263157895
