accuracy,precision,recall,f1,kappa,auroc,specificity,sensitivity,mcc,tp,fp,tn,fn
0.7350993377483444,0.7108433734939759,0.7866666666666666,0.7468354430379747,0.47054698457223,0.7632894736842105,0.6842105263157895,0.7866666666666666,0.47320745843455614,118,48,104,32
