run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9008031442241968,0.8496732026143791,0.8391608391608392,0.6996158770806657,0.7792207792207793,0.9210526315789473
1,0.895933014354067,0.8104575163398693,0.7786259541984732,0.6216423637759018,0.6623376623376623,0.9605263157894737
