run,auroc,accuracy,f1,kappa,recall,specificity
0,0.890892002734108,0.8169934640522876,0.8157894736842105,0.6340338288057407,0.8051948051948052,0.8289473684210527
1,0.8869617224880383,0.803921568627451,0.7945205479452054,0.608094262295082,0.7532467532467533,0.8552631578947368
