run,auroc,accuracy,f1,kappa,recall,specificity
0,0.8958475734791524,0.8300653594771242,0.8194444444444444,0.6604063513744238,0.7662337662337663,0.8947368421052632
1,0.8641490088858509,0.7777777777777778,0.7384615384615385,0.5564461118690314,0.6233766233766234,0.9342105263157895
