run,auroc,accuracy,f1,kappa,recall,specificity
0,0.9153280929596719,0.8104575163398693,0.8220858895705522,0.6206070970500214,0.8701298701298701,0.75
1,0.9137047163362952,0.8300653594771242,0.8243243243243243,0.6602903501280957,0.7922077922077922,0.868421052631579
